"2023-11-20T15:31:33.563914-0300","10.11.7.120",54230,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:31:44.981460-0300","10.11.7.120",54231,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:31:49.388856-0300","10.11.7.120",54232,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:31:53.761041-0300","10.11.7.120",54233,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:31:58.157168-0300","10.11.7.120",54234,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:02.561305-0300","10.11.7.120",54235,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:06.952227-0300","10.11.7.120",54236,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:11.351311-0300","10.11.7.120",54237,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:15.757824-0300","10.11.7.120",54238,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:20.180475-0300","10.11.7.120",54239,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:24.577178-0300","10.11.7.120",54240,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:36.027792-0300","10.11.7.120",54241,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:40.413241-0300","10.11.7.120",54242,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:44.810619-0300","10.11.7.120",54243,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:49.204911-0300","10.11.7.120",54244,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:53.592450-0300","10.11.7.120",54245,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:32:58.002991-0300","10.11.7.120",54246,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:02.394526-0300","10.11.7.120",54247,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:06.795814-0300","10.11.7.120",54248,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:11.319830-0300","10.11.7.120",54249,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:15.709582-0300","10.11.7.120",54250,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:20.115271-0300","10.11.7.120",54251,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:24.504662-0300","10.11.7.120",54252,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:28.881356-0300","10.11.7.120",54253,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:33.280332-0300","10.11.7.120",54254,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:37.688929-0300","10.11.7.120",54255,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:42.089071-0300","10.11.7.120",54256,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:46.473427-0300","10.11.7.120",54257,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:50.873748-0300","10.11.7.120",54258,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:55.283928-0300","10.11.7.120",54259,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:33:59.690449-0300","10.11.7.120",54260,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:04.093435-0300","10.11.7.120",54266,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:08.496273-0300","10.11.7.120",54267,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:12.887056-0300","10.11.7.120",54268,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:17.283307-0300","10.11.7.120",54269,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:21.680308-0300","10.11.7.120",54270,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:26.090564-0300","10.11.7.120",54283,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:30.483216-0300","10.11.7.120",54284,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:34.905811-0300","10.11.7.120",54285,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:39.325207-0300","10.11.7.120",54286,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:43.722480-0300","10.11.7.120",54287,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:48.122716-0300","10.11.7.120",54288,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:52.529979-0300","10.11.7.120",54289,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:34:56.920282-0300","10.11.7.120",54290,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:01.310271-0300","10.11.7.120",54291,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:05.722615-0300","10.11.7.120",54292,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:10.114054-0300","10.11.7.120",54293,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:14.513910-0300","10.11.7.120",54294,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:18.919438-0300","10.11.7.120",54295,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:23.333923-0300","10.11.7.120",54296,"188.246.224.221",2351,"alert",1,"ET MALWARE [ANY.RUN] DarkGate Check-In HTTP Header (POST)"
"2023-11-20T15:35:23.333923-0300","10.11.7.120",54296,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:27.730138-0300","10.11.7.120",54297,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:32.107961-0300","10.11.7.120",54298,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:36.516635-0300","10.11.7.120",54299,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:40.908066-0300","10.11.7.120",54300,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:45.328797-0300","10.11.7.120",54301,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:49.726476-0300","10.11.7.120",54302,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:54.101184-0300","10.11.7.120",54303,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:35:58.504212-0300","10.11.7.120",54304,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:02.903087-0300","10.11.7.120",54305,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:07.327237-0300","10.11.7.120",54306,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:11.731858-0300","10.11.7.120",54307,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:16.134128-0300","10.11.7.120",54308,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:20.510491-0300","10.11.7.120",54310,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:24.911686-0300","10.11.7.120",54311,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:29.313548-0300","10.11.7.120",54312,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:33.712634-0300","10.11.7.120",54313,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:38.100618-0300","10.11.7.120",54314,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:42.510925-0300","10.11.7.120",54315,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:46.904918-0300","10.11.7.120",54316,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:51.326998-0300","10.11.7.120",54317,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:36:55.715292-0300","10.11.7.120",54318,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:00.132388-0300","10.11.7.120",54319,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:04.587268-0300","10.11.7.120",54320,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:08.988149-0300","10.11.7.120",54321,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:13.377224-0300","10.11.7.120",54322,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:17.783751-0300","10.11.7.120",54323,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:22.177783-0300","10.11.7.120",54324,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:26.579460-0300","10.11.7.120",54325,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:30.981215-0300","10.11.7.120",54326,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:35.367266-0300","10.11.7.120",54327,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:39.760286-0300","10.11.7.120",54328,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:44.155061-0300","10.11.7.120",54329,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:48.576851-0300","10.11.7.120",54330,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:52.965503-0300","10.11.7.120",54331,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:37:57.361259-0300","10.11.7.120",54333,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:01.738869-0300","10.11.7.120",54334,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:06.138657-0300","10.11.7.120",54335,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:10.545486-0300","10.11.7.120",54337,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:14.961679-0300","10.11.7.120",54338,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:19.369304-0300","10.11.7.120",54339,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:23.753466-0300","10.11.7.120",54340,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:28.158663-0300","10.11.7.120",54341,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:32.573150-0300","10.11.7.120",54342,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:36.962721-0300","10.11.7.120",54343,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:41.355763-0300","10.11.7.120",54344,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:45.759551-0300","10.11.7.120",54345,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:50.158125-0300","10.11.7.120",54346,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:54.558035-0300","10.11.7.120",54347,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:38:58.954840-0300","10.11.7.120",54348,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:03.352709-0300","10.11.7.120",54349,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:07.744398-0300","10.11.7.120",54351,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:12.138006-0300","10.11.7.120",54352,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:16.523261-0300","10.11.7.120",54353,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:20.928439-0300","10.11.7.120",54354,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:25.327086-0300","10.11.7.120",54355,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:29.739861-0300","10.11.7.120",54356,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:34.145136-0300","10.11.7.120",54357,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:38.589009-0300","10.11.7.120",54358,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:42.994876-0300","10.11.7.120",54359,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:47.393622-0300","10.11.7.120",54360,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:51.786503-0300","10.11.7.120",54361,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:39:56.176648-0300","10.11.7.120",54362,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:00.583698-0300","10.11.7.120",54363,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:04.986535-0300","10.11.7.120",54364,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:09.375897-0300","10.11.7.120",54365,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:13.779114-0300","10.11.7.120",54366,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:18.177125-0300","10.11.7.120",54367,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:22.556084-0300","10.11.7.120",54368,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:26.953404-0300","10.11.7.120",54369,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:31.350762-0300","10.11.7.120",54370,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:35.741109-0300","10.11.7.120",54371,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:40.162410-0300","10.11.7.120",54372,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:44.555985-0300","10.11.7.120",54373,"188.246.224.221",2351,"alert",1,"ET MALWARE [ANY.RUN] DarkGate Check-In HTTP Header (POST)"
"2023-11-20T15:40:44.555985-0300","10.11.7.120",54373,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:48.958539-0300","10.11.7.120",54374,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:53.345454-0300","10.11.7.120",54375,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:40:57.735392-0300","10.11.7.120",54376,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:02.115371-0300","10.11.7.120",54377,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:06.495607-0300","10.11.7.120",54378,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:10.900612-0300","10.11.7.120",54379,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:15.330158-0300","10.11.7.120",54380,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:19.712583-0300","10.11.7.120",54381,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:24.179899-0300","10.11.7.120",54382,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:28.579587-0300","10.11.7.120",54383,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:32.973609-0300","10.11.7.120",54384,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:37.377770-0300","10.11.7.120",54385,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
"2023-11-20T15:41:41.764262-0300","10.11.7.120",54386,"188.246.224.221",2351,"alert",1,"ET MALWARE Darkgate Stealer CnC Checkin (POST) M2"
